TARGET_ID,disease_id,03_Info_Molecules_ID,MOL_ID,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-,04_Info_Targets_ID,TAR_ID,drugbank_ID,target_name,34_Molecules_Targets_Relationships_ID,MOL ID
TAR00063,DIS00207,9999,MOL010245,flavone,25.8767660848,222.250,3.137,1.33565,1.07855,0,2,0.13396,VHBFFQKBGNRLFZ-UHFFFAOYSA-N,10680,,1,30.21,0.45568803,61,TAR00063,193,Beta-1 adrenergic receptor,69517,MOL010245
TAR00491,DIS00353,10000,MOL010246,Flavonol,47.9104224207,238.250,2.573,1.02427,0.77097,1,3,0.1558,HVQAJTFOCKOKIN-UHFFFAOYSA-N,11349,19.487578,1,50.44,0.44687551,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",69564,MOL010246
TAR00003,DIS00442,10000,MOL010246,Flavonol,47.9104224207,238.250,2.573,1.02427,0.77097,1,3,0.1558,HVQAJTFOCKOKIN-UHFFFAOYSA-N,11349,19.487578,1,50.44,0.44687551,3,TAR00003,7,"Nitric oxide synthase, inducible",69548,MOL010246
TAR00063,DIS00207,10011,MOL010257,Isoamyl benzoate,52.19873761,192.280,3.266,1.28615,1.34835,0,2,0.04901,MLLAPOCBLWUFAP-UHFFFAOYSA-N,7193,4.704544,5,26.3,0.37606293,61,TAR00063,193,Beta-1 adrenergic receptor,69587,MOL010257
TAR00105,DIS00353,10021,MOL010268,D 3 (ester),79.5078482232,180.170,1.290,0.32627,0.41089,1,4,0.04857,FNJSWIPFHMKRAT-UHFFFAOYSA-N,20392,7.677813,3,63.6,0.43460187,103,TAR00105,318,Alpha-2A adrenergic receptor,69649,MOL010268
TAR00003,DIS00442,10021,MOL010268,D 3 (ester),79.5078482232,180.170,1.290,0.32627,0.41089,1,4,0.04857,FNJSWIPFHMKRAT-UHFFFAOYSA-N,20392,7.677813,3,63.6,0.43460187,3,TAR00003,7,"Nitric oxide synthase, inducible",69644,MOL010268
TAR00003,DIS00442,10042,MOL010289,3-Allylbenzothiazoliumbromide,95.3081412966,176.280,2.633,1.70586,1.68661,0,0,0.045379,MCUXFFYXFUPPRO-UHFFFAOYSA-N,3347407,6.858212,2,32.12,0.20425071,3,TAR00003,7,"Nitric oxide synthase, inducible",69729,MOL010289
TAR00003,DIS00442,10048,MOL010295,q-Lure,17.01022272,206.260,1.679,0.63865,0.22136,0,3,0.064796,UMIKWXDGXDJQJK-UHFFFAOYSA-N,19137,,5,43.37,0.37754038,3,TAR00003,7,"Nitric oxide synthase, inducible",69743,MOL010295
TAR00078,DIS00443,10048,MOL010295,q-Lure,17.01022272,206.260,1.679,0.63865,0.22136,0,3,0.064796,UMIKWXDGXDJQJK-UHFFFAOYSA-N,19137,,5,43.37,0.37754038,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,69747,MOL010295
TAR00003,DIS00442,10049,MOL010296,"4-(2,6,6-Trimethyl-1-cyclohexenl-yl)-3-buten-2-ol",20.6671218496,222.360,2.815,0.76743,0.41606,1,2,0.075001,ZYSNKQYRXRLAEY-SKNSLPIRSA-N,Not Available,,3,37.3,0.28813678,3,TAR00003,7,"Nitric oxide synthase, inducible",69759,MOL010296
TAR00003,DIS00442,10065,MOL010312,methyl 4-[2-formyl-5-(methoxymethyl)pyrrol-1-yl]butanoate,95.3432605823,239.300,1.552,0.51232,0.42236,0,4,0.089697,XLRBRYWTMDPGLK-UHFFFAOYSA-N,10911621,3.059594,8,57.53,0.13720028,3,TAR00003,7,"Nitric oxide synthase, inducible",69791,MOL010312
TAR00003,DIS00442,10066,MOL010313,4-(2-formyl-5-carbooxymethyl-pyrrole-1-yl)-3-phenyl-methyl propanoate,38.927812521,301.370,3.130,0.68007,0.19394,0,4,0.17695,MSAYGMVHLXGDEH-INIZCTEOSA-N,Not Available,8.110459,8,57.53,0.26878899,3,TAR00003,7,"Nitric oxide synthase, inducible",69806,MOL010313
TAR00078,DIS00443,10093,MOL010343,8Z-eicosenoic acid,30.702942552,310.580,7.748,1.17146,0.84710,1,2,0.19719,INLBKXOFAJTNKG-SEYXRHQNSA-N,5312523,4.585945,17,37.3,0.20286472,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,69839,MOL010343
TAR00003,DIS00442,10095,MOL010345,mukurozioside Ia_qt,20.0881526535,226.400,3.664,1.03088,0.52926,2,2,0.06147,WDEYLWBSWQHTEM-VDAKUHIQSA-N,Not Available,,8,40.46,0.20837612,3,TAR00003,7,"Nitric oxide synthase, inducible",69843,MOL010345
TAR00003,DIS00442,10097,MOL010347,Mukurozioside I_qt,27.9679091365,224.380,3.481,0.94501,0.45972,2,2,0.062605,ODBJVMZNWJDRFV-AHQYSDGPSA-N,Not Available,,7,40.46,0.23794918,3,TAR00003,7,"Nitric oxide synthase, inducible",69850,MOL010347
TAR00003,DIS00442,10099,MOL010349,Mukurozioside ¢ña_qt,43.6314855551,226.400,3.664,1.07649,0.76598,2,2,0.061469,WDEYLWBSWQHTEM-SCGYNDOXSA-N,Not Available,4.329944,8,40.46,0.20809801,3,TAR00003,7,"Nitric oxide synthase, inducible",69858,MOL010349
TAR00003,DIS00442,10108,MOL010358,Pyishiauoside¢ñb_qt,38.6509346132,238.410,3.670,0.51725,-0.33715,2,2,0.074634,FLIKBVTXNBEPQQ-RDUMTQBOSA-N,Not Available,3.923011,8,40.46,0.26093125,3,TAR00003,7,"Nitric oxide synthase, inducible",69866,MOL010358
TAR00003,DIS00442,10128,MOL010379,7'-n-butanol-N-trans-feruloyloctopamine,7.60905984806,385.500,3.765,0.57438,-0.13254,3,6,0.39591,WWMFYKNJYFEQBJ-YLKNVVCXSA-N,Not Available,,10,88.02,0.28544879,3,TAR00003,7,"Nitric oxide synthase, inducible",69904,MOL010379
TAR00078,DIS00443,10128,MOL010379,7'-n-butanol-N-trans-feruloyloctopamine,7.60905984806,385.500,3.765,0.57438,-0.13254,3,6,0.39591,WWMFYKNJYFEQBJ-YLKNVVCXSA-N,Not Available,,10,88.02,0.28544879,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,69910,MOL010379
TAR00003,DIS00442,10144,MOL010395,"4',5,7-trihydroxy-6-methyl-8-methoxy-homoisoflavanone",89.6994954105,330.360,3.106,0.41967,-0.28728,3,6,0.3345,MDFVUCLEMCGDDE-LLVKDONJSA-N,46886730,15.971223,3,96.22,0.31971672,3,TAR00003,7,"Nitric oxide synthase, inducible",69952,MOL010395
TAR00078,DIS00443,10144,MOL010395,"4',5,7-trihydroxy-6-methyl-8-methoxy-homoisoflavanone",89.6994954105,330.360,3.106,0.41967,-0.28728,3,6,0.3345,MDFVUCLEMCGDDE-LLVKDONJSA-N,46886730,15.971223,3,96.22,0.31971672,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,69958,MOL010395
TAR00078,DIS00443,10145,MOL010396,"4',5,7-trihydroxy-6,8-dimethyl-homoisoflavanone",59.7599189787,314.360,3.609,0.55147,-0.20081,3,5,0.29837,OQJXNTUJUHDHSF-GFCCVEGCSA-N,46886731,15.375976,2,86.99,0.33740219,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,69980,MOL010396
TAR00003,DIS00442,10145,MOL010396,"4',5,7-trihydroxy-6,8-dimethyl-homoisoflavanone",59.7599189787,314.360,3.609,0.55147,-0.20081,3,5,0.29837,OQJXNTUJUHDHSF-GFCCVEGCSA-N,46886731,15.375976,2,86.99,0.33740219,3,TAR00003,7,"Nitric oxide synthase, inducible",69976,MOL010396
TAR00078,DIS00443,10161,MOL010412,"4'-methoxy-5,7-dihydroxy-6,8-dimethyl-homoisflavanone",57.1399689434,328.390,3.860,0.79812,0.12242,2,5,0.33524,UFMAZRUMVFVHLY-ZDUSSCGKSA-N,Not Available,15.309691,3,75.99,0.28950536,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70018,MOL010412
TAR00003,DIS00442,10161,MOL010412,"4'-methoxy-5,7-dihydroxy-6,8-dimethyl-homoisflavanone",57.1399689434,328.390,3.860,0.79812,0.12242,2,5,0.33524,UFMAZRUMVFVHLY-ZDUSSCGKSA-N,Not Available,15.309691,3,75.99,0.28950536,3,TAR00003,7,"Nitric oxide synthase, inducible",70014,MOL010412
TAR00078,DIS00443,10164,MOL010415,"11,13-Eicosadienoic acid, methyl ester",39.2753442195,322.590,7.554,1.46201,1.24100,0,2,0.2289,QKVKDCGPQOJFNM-BNFZFUHLSA-N,5365674,5.435461,17,26.3,0.21467538,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70043,MOL010415
TAR00078,DIS00443,10166,MOL010417,"8,11-OCTADECADIENOIC ACID",41.9044360216,280.500,6.391,1.19022,0.87893,1,2,0.14367,WBTBKRBXTLZUJG-ZDVGBALWSA-N,5312487,5.49451,14,37.3,0.24019165,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70049,MOL010417
TAR00078,DIS00443,10170,MOL010421,isoterihanine,38.0513439158,334.370,3.420,1.13374,0.03676,1,4,0.76876,RUKFNWRSCVUUNQ-UHFFFAOYSA-N,6482370,4.283167,1,51.8,0.27578402,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70068,MOL010421
TAR00003,DIS00442,10170,MOL010421,isoterihanine,38.0513439158,334.370,3.420,1.13374,0.03676,1,4,0.76876,RUKFNWRSCVUUNQ-UHFFFAOYSA-N,6482370,4.283167,1,51.8,0.27578402,3,TAR00003,7,"Nitric oxide synthase, inducible",70064,MOL010421
TAR00078,DIS00443,10173,MOL010424,"(10E,13E)-octadeca-10,13-dienoic acid",41.9044360216,280.500,6.391,1.18961,0.94999,1,2,0.14513,ZODRLJLUCBBQSJ-HHWLVVFRSA-N,22457197,5.73703,14,37.3,0.22868301,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70084,MOL010424
TAR00003,DIS00442,10173,MOL010424,"(10E,13E)-octadeca-10,13-dienoic acid",41.9044360216,280.500,6.391,1.18961,0.94999,1,2,0.14513,ZODRLJLUCBBQSJ-HHWLVVFRSA-N,22457197,5.73703,14,37.3,0.22868301,3,TAR00003,7,"Nitric oxide synthase, inducible",70081,MOL010424
TAR00003,DIS00442,10174,MOL010425,oxyavicine,53.0872220306,347.340,2.954,0.91502,-0.21506,0,6,0.87044,NAFSMPFYCYCHSJ-UHFFFAOYSA-N,Not Available,7.57997,0,58.92,0.35257235,3,TAR00003,7,"Nitric oxide synthase, inducible",70091,MOL010425
TAR00078,DIS00443,10174,MOL010425,oxyavicine,53.0872220306,347.340,2.954,0.91502,-0.21506,0,6,0.87044,NAFSMPFYCYCHSJ-UHFFFAOYSA-N,Not Available,7.57997,0,58.92,0.35257235,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70096,MOL010425
TAR00078,DIS00443,10175,MOL010426,Methyl petroselate,31.8984808147,296.550,7.086,1.41934,1.14139,0,2,0.16503,QRTVDKVXAFJVRU-YPKPFQOOSA-N,5362717,5.023677,16,26.3,0.17148101,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70109,MOL010426
TAR00003,DIS00442,10178,MOL010429,"18,19-dihydroxy-5alpha,10beta-neo-cleroda-diene-butenylhydroxyoate",13.4291956157,334.500,2.981,0.31409,-0.09810,2,4,0.30112,CYRNUXWCUPMWSN-SIKIZQCASA-N,15408737,,5,66.76,0.24238031,3,TAR00003,7,"Nitric oxide synthase, inducible",70117,MOL010429
TAR00003,DIS00442,10179,MOL010430,"(4-allyl-2,6-dimethoxy-phenyl) 3-methylbutanoate",51.1587588944,278.380,3.948,1.13898,0.90124,0,4,0.12437,JWXZLHSKHNEXMZ-UHFFFAOYSA-N,23727651,1.928501,8,44.76,0.28080839,3,TAR00003,7,"Nitric oxide synthase, inducible",70127,MOL010430
TAR00078,DIS00443,10179,MOL010430,"(4-allyl-2,6-dimethoxy-phenyl) 3-methylbutanoate",51.1587588944,278.380,3.948,1.13898,0.90124,0,4,0.12437,JWXZLHSKHNEXMZ-UHFFFAOYSA-N,23727651,1.928501,8,44.76,0.28080839,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70136,MOL010430
TAR00214,DIS00353,10180,MOL010431,4-allyl-2-meth-oxyphenyl 2-methylbutanoate,57.6620395967,248.350,4.175,1.22247,1.13368,0,3,0.094862,SGAQPQHTGWRULN-LLVKDONJSA-N,Not Available,3.923317,7,35.53,0.3294262,205,TAR00214,629,Alpha-2B adrenergic receptor,70167,MOL010431
TAR00003,DIS00442,10180,MOL010431,4-allyl-2-meth-oxyphenyl 2-methylbutanoate,57.6620395967,248.350,4.175,1.22247,1.13368,0,3,0.094862,SGAQPQHTGWRULN-LLVKDONJSA-N,Not Available,3.923317,7,35.53,0.3294262,3,TAR00003,7,"Nitric oxide synthase, inducible",70149,MOL010431
TAR00063,DIS00207,10180,MOL010431,4-allyl-2-meth-oxyphenyl 2-methylbutanoate,57.6620395967,248.350,4.175,1.22247,1.13368,0,3,0.094862,SGAQPQHTGWRULN-LLVKDONJSA-N,Not Available,3.923317,7,35.53,0.3294262,61,TAR00063,193,Beta-1 adrenergic receptor,70156,MOL010431
TAR00078,DIS00443,10180,MOL010431,4-allyl-2-meth-oxyphenyl 2-methylbutanoate,57.6620395967,248.350,4.175,1.22247,1.13368,0,3,0.094862,SGAQPQHTGWRULN-LLVKDONJSA-N,Not Available,3.923317,7,35.53,0.3294262,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70158,MOL010431
TAR00105,DIS00353,10180,MOL010431,4-allyl-2-meth-oxyphenyl 2-methylbutanoate,57.6620395967,248.350,4.175,1.22247,1.13368,0,3,0.094862,SGAQPQHTGWRULN-LLVKDONJSA-N,Not Available,3.923317,7,35.53,0.3294262,103,TAR00105,318,Alpha-2A adrenergic receptor,70160,MOL010431
TAR00003,DIS00442,10183,MOL010434,"5,6-dihydroxy-2,7,3',4'-tetramethoxyflavonol",3.98620840014,374.370,2.054,0.65827,-0.12047,2,8,0.44273,DXEKSOHHLFZGKA-UHFFFAOYSA-N,14376225,,5,107.59,0.1913626,3,TAR00003,7,"Nitric oxide synthase, inducible",70176,MOL010434
TAR00078,DIS00443,10183,MOL010434,"5,6-dihydroxy-2,7,3',4'-tetramethoxyflavonol",3.98620840014,374.370,2.054,0.65827,-0.12047,2,8,0.44273,DXEKSOHHLFZGKA-UHFFFAOYSA-N,14376225,,5,107.59,0.1913626,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70182,MOL010434
TAR00078,DIS00443,10184,MOL010435,"5,6-dihydroxy-3,7-dimethoxy-2-(4-methoxyphenyl)chromone",15.4450742339,344.340,2.070,0.79131,0.04711,2,7,0.3632,OIQSGZWRLLAFNQ-UHFFFAOYSA-N,10043097,,4,98.36,0.22500293,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70204,MOL010435
TAR00003,DIS00442,10184,MOL010435,"5,6-dihydroxy-3,7-dimethoxy-2-(4-methoxyphenyl)chromone",15.4450742339,344.340,2.070,0.79131,0.04711,2,7,0.3632,OIQSGZWRLLAFNQ-UHFFFAOYSA-N,10043097,,4,98.36,0.22500293,3,TAR00003,7,"Nitric oxide synthase, inducible",70199,MOL010435
TAR00003,DIS00442,10216,MOL010467,Lachnophyllol acetate,37.7398352537,190.260,3.133,1.53590,0.76601,0,2,0.047541,MBPOFHHSNKUQAY-MDZDMXLPSA-N,5318914,6.619382,4,26.3,0.37075266,3,TAR00003,7,"Nitric oxide synthase, inducible",70256,MOL010467
TAR00003,DIS00442,10217,MOL010468,Lacinilene-C-7-methyl ether,35.6796018974,260.360,3.041,0.57823,0.26303,1,3,0.14504,VMEKKHYIQYOLHA-MRXNPFEDSA-N,108125,3.38932,2,46.53,0.32939383,3,TAR00003,7,"Nitric oxide synthase, inducible",70263,MOL010468
TAR00003,DIS00442,10218,MOL010469,Oxyayanin B,1.94891096926,360.340,1.803,0.45982,-0.20726,3,8,0.40497,UQBUUCDVKDSHCE-UHFFFAOYSA-N,442621,,4,118.59,0.22610489,3,TAR00003,7,"Nitric oxide synthase, inducible",70290,MOL010469
TAR00078,DIS00443,10218,MOL010469,Oxyayanin B,1.94891096926,360.340,1.803,0.45982,-0.20726,3,8,0.40497,UQBUUCDVKDSHCE-UHFFFAOYSA-N,442621,,4,118.59,0.22610489,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70295,MOL010469
TAR00003,DIS00442,10229,MOL010480,shiromodiol diacetate,13.2733333036,338.490,2.919,0.83246,0.73951,0,5,0.25326,DRGFRBPYLMWXJS-FZQYVHSSSA-N,Not Available,,5,65.13,0.26177976,3,TAR00003,7,"Nitric oxide synthase, inducible",70331,MOL010480
TAR00078,DIS00443,10234,MOL010485,EPA,45.6593789494,302.500,5.969,1.34213,0.80343,1,2,0.20791,JAZBEHYOTPTENJ-JLNKQSITSA-N,446284,5.352337,13,37.3,0.34478083,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70360,MOL010485
TAR00078,DIS00443,10237,MOL010488,10Z-heptadecenoic acid,34.4207239233,268.490,6.379,1.09961,0.96477,1,2,0.11972,GDTXICBNEOEPAZ-FPLPWBNLSA-N,5312435,5.494114,14,37.3,0.22126225,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70372,MOL010488
TAR00003,DIS00442,10237,MOL010488,10Z-heptadecenoic acid,34.4207239233,268.490,6.379,1.09961,0.96477,1,2,0.11972,GDTXICBNEOEPAZ-FPLPWBNLSA-N,5312435,5.494114,14,37.3,0.22126225,3,TAR00003,7,"Nitric oxide synthase, inducible",70369,MOL010488
TAR00078,DIS00443,10238,MOL010489,Resivit,30.8411099773,306.290,1.088,-0.48834,-1.02739,6,7,0.27124,SBZWTSHAFILOTE-SOUVJXGZSA-N,440833,1.438792,1,130.61,0.35702157,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70382,MOL010489
TAR00003,DIS00442,10238,MOL010489,Resivit,30.8411099773,306.290,1.088,-0.48834,-1.02739,6,7,0.27124,SBZWTSHAFILOTE-SOUVJXGZSA-N,440833,1.438792,1,130.61,0.35702157,3,TAR00003,7,"Nitric oxide synthase, inducible",70378,MOL010489
TAR00003,DIS00442,10239,MOL010490,m-Bis(m-phenoxyphenoxy)benzene,20.9488409752,446.520,8.071,1.57717,0.14959,0,4,0.9384,KOKDSALTQSQPDH-UHFFFAOYSA-N,75565,,8,36.92,0.45396301,3,TAR00003,7,"Nitric oxide synthase, inducible",70394,MOL010490
TAR00003,DIS00442,10243,MOL010494,DPMC,5.90008135391,312.340,3.363,0.80185,0.11732,2,5,0.31865,PCLFEHAPITXKJL-UHFFFAOYSA-N,125296,,4,79.9,0.34638777,3,TAR00003,7,"Nitric oxide synthase, inducible",70401,MOL010494
TAR00078,DIS00443,10243,MOL010494,DPMC,5.90008135391,312.340,3.363,0.80185,0.11732,2,5,0.31865,PCLFEHAPITXKJL-UHFFFAOYSA-N,125296,,4,79.9,0.34638777,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70406,MOL010494
TAR00003,DIS00442,10244,MOL010495,"6,7-dimethoxy-2-(2-phenylethyl)chromone",31.9286091101,310.370,3.881,1.11628,0.37057,0,4,0.29833,MVQOWXHYPYRBOE-UHFFFAOYSA-N,5316872,16.888642,5,48.67,0.30336142,3,TAR00003,7,"Nitric oxide synthase, inducible",70425,MOL010495
TAR00078,DIS00443,10244,MOL010495,"6,7-dimethoxy-2-(2-phenylethyl)chromone",31.9286091101,310.370,3.881,1.11628,0.37057,0,4,0.29833,MVQOWXHYPYRBOE-UHFFFAOYSA-N,5316872,16.888642,5,48.67,0.30336142,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70433,MOL010495
TAR00003,DIS00442,10245,MOL010496,DMPEC,32.3772530813,340.400,3.865,1.00394,0.18415,0,5,0.38943,WYSWREVQEJRZIQ-UHFFFAOYSA-N,195226,16.461706,6,57.9,0.25325677,3,TAR00003,7,"Nitric oxide synthase, inducible",70456,MOL010496
TAR00078,DIS00443,10245,MOL010496,DMPEC,32.3772530813,340.400,3.865,1.00394,0.18415,0,5,0.38943,WYSWREVQEJRZIQ-UHFFFAOYSA-N,195226,16.461706,6,57.9,0.25325677,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70462,MOL010496
TAR00003,DIS00442,10247,MOL010498,6-Hmpec,25.9107509519,296.340,3.630,0.85795,0.03213,1,4,0.28191,KFPBCTLQWWHERC-UHFFFAOYSA-N,130350,,4,59.67,0.32187212,3,TAR00003,7,"Nitric oxide synthase, inducible",70486,MOL010498
TAR00078,DIS00443,10247,MOL010498,6-Hmpec,25.9107509519,296.340,3.630,0.85795,0.03213,1,4,0.28191,KFPBCTLQWWHERC-UHFFFAOYSA-N,130350,,4,59.67,0.32187212,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70492,MOL010498
TAR00003,DIS00442,10249,MOL010500,6-methoxy-2-[2-(3-methoxyphenyl)ethyl]chromone,27.8201841251,310.370,3.881,1.05461,0.33290,0,4,0.31467,ZPXODGLAGYZOOM-UHFFFAOYSA-N,5319468,,5,48.67,0.27829477,3,TAR00003,7,"Nitric oxide synthase, inducible",70512,MOL010500
TAR00078,DIS00443,10249,MOL010500,6-methoxy-2-[2-(3-methoxyphenyl)ethyl]chromone,27.8201841251,310.370,3.881,1.05461,0.33290,0,4,0.31467,ZPXODGLAGYZOOM-UHFFFAOYSA-N,5319468,,5,48.67,0.27829477,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70520,MOL010500
TAR00003,DIS00442,10251,MOL010502,agarotetrol,1.79764942429,318.350,-0.163,-0.68122,-0.99612,4,6,0.30347,CWMIROLCTHMEEO-YHUYYLMFSA-N,70677591,,3,111.13,0.34078091,3,TAR00003,7,"Nitric oxide synthase, inducible",70551,MOL010502
TAR00078,DIS00443,10251,MOL010502,agarotetrol,1.79764942429,318.350,-0.163,-0.68122,-0.99612,4,6,0.30347,CWMIROLCTHMEEO-YHUYYLMFSA-N,70677591,,3,111.13,0.34078091,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70555,MOL010502
TAR00003,DIS00442,10252,MOL010503,baimuxinal,40.4939367338,236.390,2.831,0.73503,0.75140,1,2,0.10165,OKBGEROEGQDLFK-LALPHHSUSA-N,Not Available,5.045207,2,37.3,0.2431556,3,TAR00003,7,"Nitric oxide synthase, inducible",70570,MOL010503
TAR00003,DIS00442,10258,MOL010509,gmelofuran,46.3286878481,246.330,3,0.66329,0.49511,0,3,0.16456,ITOFWMRNIIFZKF-UTLUCORTSA-N,Not Available,23.96462,1,47.28,0.29260513,3,TAR00003,7,"Nitric oxide synthase, inducible",70622,MOL010509
TAR00078,DIS00443,10259,MOL010510,isoagarotetrol,2.69632351954,318.350,-0.163,-0.84113,-1.16646,4,6,0.30348,CWMIROLCTHMEEO-FXUDXRNXSA-N,Not Available,,3,111.13,0.35216668,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70635,MOL010510
TAR00003,DIS00442,10259,MOL010510,isoagarotetrol,2.69632351954,318.350,-0.163,-0.84113,-1.16646,4,6,0.30348,CWMIROLCTHMEEO-FXUDXRNXSA-N,Not Available,,3,111.13,0.35216668,3,TAR00003,7,"Nitric oxide synthase, inducible",70630,MOL010510
TAR00003,DIS00442,10262,MOL010513,(3R)-7-hydroxy-3-isopropenyl-tetralin-5-carbaldehyde,68.0612623801,216.300,3.599,1.00306,0.78600,1,2,0.095309,DOXGAJNACWJRHA-SNVBAGLBSA-N,14681764,2.217016,2,37.3,0.3201943,3,TAR00003,7,"Nitric oxide synthase, inducible",70656,MOL010513
TAR00063,DIS00207,10262,MOL010513,(3R)-7-hydroxy-3-isopropenyl-tetralin-5-carbaldehyde,68.0612623801,216.300,3.599,1.00306,0.78600,1,2,0.095309,DOXGAJNACWJRHA-SNVBAGLBSA-N,14681764,2.217016,2,37.3,0.3201943,61,TAR00063,193,Beta-1 adrenergic receptor,70663,MOL010513
TAR00078,DIS00443,10262,MOL010513,(3R)-7-hydroxy-3-isopropenyl-tetralin-5-carbaldehyde,68.0612623801,216.300,3.599,1.00306,0.78600,1,2,0.095309,DOXGAJNACWJRHA-SNVBAGLBSA-N,14681764,2.217016,2,37.3,0.3201943,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70665,MOL010513
TAR00105,DIS00353,10262,MOL010513,(3R)-7-hydroxy-3-isopropenyl-tetralin-5-carbaldehyde,68.0612623801,216.300,3.599,1.00306,0.78600,1,2,0.095309,DOXGAJNACWJRHA-SNVBAGLBSA-N,14681764,2.217016,2,37.3,0.3201943,103,TAR00105,318,Alpha-2A adrenergic receptor,70668,MOL010513
TAR00003,DIS00442,10264,MOL010515,Phenylpropynoic acid,37.2691939475,146.150,2.025,0.78599,0.55083,1,2,0.030024,XNERWVPQCYSMLC-UHFFFAOYSA-N,69475,6.063332,0,37.3,0.47207558,3,TAR00003,7,"Nitric oxide synthase, inducible",70694,MOL010515
TAR00003,DIS00442,10268,MOL010519,64130-69-4,45.6583276155,234.370,4.058,1.05001,0.95674,1,2,0.10294,FEBNTWHYQKGEIQ-SUKRRCERSA-N,6440940,4.473874,2,37.3,0.29477897,3,TAR00003,7,"Nitric oxide synthase, inducible",70713,MOL010519
TAR00003,DIS00442,10269,MOL010520,Velleral,36.7629200707,232.350,2.616,0.84071,0.57263,0,2,0.10466,HIQBNLOFFXWCPW-OUCADQQQSA-N,Not Available,-1.320588,2,34.14,0.31014797,3,TAR00003,7,"Nitric oxide synthase, inducible",70722,MOL010520
TAR00078,DIS00443,10276,MOL010527,"9,10-Octadecadienoic acid",37.3594092259,280.500,6.674,1.19893,0.86540,1,2,0.14446,MIUGEKCBUJPQFK-UHFFFAOYSA-N,107568,5.359166,14,37.3,0.22789073,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70757,MOL010527
TAR00787,DIS00203,10278,MOL010529,cis-jasmone,32.0730307023,164.270,2.968,1.41236,1.50442,0,1,0.033657,XMLSXPIVAXONDL-PLNGDYQASA-N,1549018,2.711815,3,17.07,0.28890568,764,TAR00787,1984,Tumor necrosis factor receptor superfamily member 1A,70773,MOL010529
TAR00491,DIS00353,10287,MOL010538,"[(9S)-8,8-dimethyl-2-oxo-9,10-dihydropyrano[6,5-h]chromen-9-yl] (E)-2-methylbut-2-enoate",17.61002611,328.390,3.955,0.6852,0.3278,0,5,0.3725,RRHCDWLSHIIIIT-RILDOFPPSA-N,668078,,3,65.74,0.35273418,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",70852,MOL010538
TAR00003,DIS00442,10287,MOL010538,"[(9S)-8,8-dimethyl-2-oxo-9,10-dihydropyrano[6,5-h]chromen-9-yl] (E)-2-methylbut-2-enoate",17.61002611,328.390,3.955,0.6852,0.3278,0,5,0.3725,RRHCDWLSHIIIIT-RILDOFPPSA-N,668078,,3,65.74,0.35273418,3,TAR00003,7,"Nitric oxide synthase, inducible",70829,MOL010538
TAR00078,DIS00443,10287,MOL010538,"[(9S)-8,8-dimethyl-2-oxo-9,10-dihydropyrano[6,5-h]chromen-9-yl] (E)-2-methylbut-2-enoate",17.61002611,328.390,3.955,0.6852,0.3278,0,5,0.3725,RRHCDWLSHIIIIT-RILDOFPPSA-N,668078,,3,65.74,0.35273418,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,70836,MOL010538
TAR00003,DIS00442,10290,MOL010541,Nardostachin,15.2640577334,368.520,2.714,-0.04515,-0.69090,1,6,0.32935,XNBHVNRFMHXLMZ-ODLFONTESA-N,196699,,9,82.06,0.29152542,3,TAR00003,7,"Nitric oxide synthase, inducible",70878,MOL010541
